id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento
267,Luis Cruz Castillo,luis.cruz.castillo1@seguro.sv,femenino,6/1/1963,L. Libertad,PREMIUM
268,María Ramírez Pérez,maria.ramirez.perez2@mail.com,Fem,12/20/2009,SantaAna,PYME
269,Marta Rojas Hernández,marta.rojas.hernandez3@correo.com,,1/30/1988,L. Libertad,vip
270,María Gómez Castillo,maria.gomez.castillo4@mail.com,Masculino,3/22/2003,Santa Ana,PREMIUM
271,Pedro Morales Mendoza,pedro.morales.mendoza5@example.com,Fem,5/23/1944,LaLibertad,
272,Fernanda Cruz Hernández,fernanda.cruz.hernandez6@correo.com,M,6/14/1981,San salvador,Premium
273,Sofía Morales Vásquez,sofia.morales.vasquez0@mail.com,Mujer,7/27/2001,San Miguel,VIP
274,María Ramírez Chávez,maria.ramirez.chavez1@example.com,M,8/9/2012,La Libertad,Premium
275,Jorge Rojas Morales,jorge.rojas.morales2@seguro.sv,Fem,7/5/1984,santa ana,Regular
276,Valeria Chávez Pérez,valeria.chavez.perez3@gmail.com,Masculino,2/9/1943,LaLibertad,
277,Ricardo Martínez García,ricardo.martinez.garcia4@seguro.sv,Masculino,2/5/1965, Santa Ana ,VIP
278,Lucía Vásquez Aguilar,lucia.vasquez.aguilar5@example.com,Mujer,11/6/1988,SanMiguel,Regular
279,Carmen López Reyes,carmen.lopez.reyes6@example.com,F,27-07-1993,Sonso,
280,Diego Gómez Hernández,diego.gomez.hernandez0@example.com,Hombre,3/27/1962, Santa Ana ,Pyme
281,Pedro Gómez Gómez,pedro.gomez.gomez1@example.com,Mujer,3/22/1961, San Miguel ,
282,Luis Santos Ramírez,luis.santos.ramirez2@seguro.sv,Hombre,9/14/2012,SantaAna,VIP
283,María Martínez Cruz,maria.martinez.cruz3@gmail.com,,12/23/1993, San Miguel ,PREMIUM
284,Luis Reyes Gómez,luis.reyes.gomez4@example.com,F,12/27/2011, Santa Ana ,Premium
285,José Mendoza Vásquez,jose.mendoza.vasquez5@seguro.sv,Mujer,7/4/1946,S. Miguel,REGULAR
286,Luis Gómez Rojas,luis.gomez.rojas6@seguro.sv,m,1/15/2011, Santa Ana ,
287,Pedro Cruz Santos,pedro.cruz.santos0@example.com,Fem,24/09/1955, San Salvador ,Pyme
288,Jorge Martínez Gómez,jorge.martinez.gomez1@gmail.com,Masculino,1/16/1994,SanSalvador,Premium
289,Marta García Cruz,marta.garcia.cruz2@correo.com,m,2/11/1971,SanMiguel,VIP
290,Valeria Ramírez Cruz,valeria.ramirez.cruz3@example.com,M,3/9/2002,SanSalvador,PYME
291,Andrés Gómez Rojas,andres.gomez.rojas4@example.com,Hombre,27-03-1984,SanSalvador,
292,Diego Gómez Chávez,diego.gomez.chavez5@mail.com,Female,8/12/1946,S. Miguel,vip
293,María Reyes Gómez,maria.reyes.gomez6@mail.com,Hombre,9/7/1973, San Miguel ,
294,Ricardo López Rojas,ricardo.lopez.rojas0@seguro.sv,Fem,8/22/1998,SS,PREMIUM
295,Sofía Rojas Ortiz,sofia.rojas.ortiz1@gmail.com,Female,10/10/2004,san miguel,vip
296,Juan Morales Santos,juan.morales.santos2@correo.com,F,4/24/1989,SanSalvador,vip
297,Carlos Torres Aguilar,carlos.torres.aguilar3@correo.com,Fem,11/29/1957,SanSalvador,vip
298,Carlos Morales Aguilar,carlos.morales.aguilar4@example.com,M,11/17/1983,la libertad,REGULAR
299,Lucía Vásquez Gómez,lucia.vasquez.gomez5@seguro.sv,,12/29/1979,Sta. Ana,
300,Juan Pérez Hernández,juan.perez.hernandez6@gmail.com,,9/9/1947, Santa Ana ,VIP
301,Lucía Mendoza Rojas,lucia.mendoza.rojas0@seguro.sv,Mujer,16/01/1988,L. Libertad,vip
302,Lucía Martínez Mendoza,lucia.martinez.mendoza1@gmail.com,m,3/31/1991,Santa Ana,PYME
303,Carmen Gómez Ramírez,carmen.gomez.ramirez2@mail.com,,7/12/2012,la libertad,Premium
304,Karla Flores Reyes,karla.flores.reyes3@mail.com,M,25-03-2005,Sonsonate ,
305,Marta Flores Mendoza,marta.flores.mendoza4@mail.com,Mujer,2/6/1981,Sonsonate ,vip
306,Andrés Pérez Pérez,andres.perez.perez5@mail.com,M,10/31/1990,SS,
307,Pedro Rojas Flores,pedro.rojas.flores6@gmail.com,Mujer,13-05-1974,San salvador,Regular
308,Lucía Pérez Torres,lucia.perez.torres0@seguro.sv,F,9/8/1994,san miguel,VIP
309,Ricardo Flores Vásquez,ricardo.flores.vasquez1@example.com,Female,10/24/1941,La Libertad,PREMIUM
310,Luis Castillo Chávez,luis.castillo.chavez2@example.com,,6/10/2009,San salvador,PYME
311,Sofía Rojas Aguilar,sofia.rojas.aguilar3@example.com,F,2/20/2008,Santa Ana,Regular
312,Daniela Morales Pérez,daniela.morales.perez4@gmail.com,F,8/1/2010,santa ana,VIP
313,Diego Martínez Chávez,diego.martinez.chavez5@correo.com,Female,7/14/1944, La Libertad ,Pyme
314,José López Cruz,jose.lopez.cruz6@seguro.sv,Fem,31-05-1973, Sonsonate,REGULAR
315,Pedro Gómez Flores,pedro.gomez.flores0@mail.com,Female,3/11/2007,La Libertad,Premium
316,Jorge Ramírez Cruz,jorge.ramirez.cruz1@correo.com,Female,29-01-1998,Sonsonate,VIP
317,Ricardo Pérez Gómez,ricardo.perez.gomez2@correo.com,Female,12/6/1993,S. Miguel,Pyme
318,Lucía Vásquez Chávez,lucia.vasquez.chavez3@example.com,m,8/10/1962,Sonsonate ,
319,José López Mendoza,jose.lopez.mendoza4@example.com,Hombre,6/4/1999,Sonso,Regular
320,José Aguilar García,jose.aguilar.garcia5@example.com,Female,3/3/1970,san miguel,Premium
321,Daniela Cruz Martínez,daniela.cruz.martinez6@gmail.com,,4/4/2012,Santa Ana,PYME
322,Carlos Flores Rojas,carlos.flores.rojas0@mail.com,Mujer,4/18/1976,Sta. Ana,PREMIUM
323,Fernanda Aguilar Vásquez,fernanda.aguilar.vasquez1@correo.com,m,7/6/1985,Sta. Ana,vip
324,Ricardo Pérez Flores,ricardo.perez.flores2@correo.com,m,1/21/2005,San salvador,REGULAR
325,Diego Castillo Rojas,diego.castillo.rojas3@example.com,Female,9/14/2010,SanMiguel,vip
326,Ricardo Martínez Santos,ricardo.martinez.santos4@mail.com,,23/01/1992,Sonsonate,Pyme
327,Daniela Castillo Rojas,daniela.castillo.rojas5@correo.com,Fem,6/11/1944,SanMiguel,
328,Paula Pérez Reyes,paula.perez.reyes6@mail.com,,3/16/2004,Sta. Ana,VIP
329,Ana Chávez Flores,ana.chavez.flores0@correo.com,Mujer,14/10/1958,La Libertad,Premium
330,Karla Rojas Rojas,karla.rojas.rojas1@seguro.sv,,3/10/1976, San Salvador ,PREMIUM
331,Pedro López Reyes,pedro.lopez.reyes2@correo.com,F,11/25/2007,santa ana,REGULAR
332,Carlos Pérez Hernández,carlos.perez.hernandez3@example.com,Fem,5/30/1974,SS,Regular
333,Paula Mendoza Torres,paula.mendoza.torres4@correo.com,femenino,8/1/1987,san miguel,Premium
334,Lucía López Cruz,lucia.lopez.cruz5@correo.com,Masculino,2/15/1960, Sonsonate,Premium
335,José Vásquez Martínez,jose.vasquez.martinez6@example.com,Hombre,8/29/1973, San Salvador ,VIP
336,José López Martínez,jose.lopez.martinez0@seguro.sv,,11/17/2001,Sonso,PYME
337,Luis Ramírez López,luis.ramirez.lopez1@mail.com,m,1/5/1967, San Miguel ,
338,Luis Rojas Hernández,luis.rojas.hernandez2@mail.com,Female,11/23/1985,SanSalvador,PREMIUM
339,Karla Ramírez Flores,karla.ramirez.flores3@example.com,,12/7/1986,Santa Ana,
340,Ricardo Ramírez Aguilar,ricardo.ramirez.aguilar4@mail.com,m,8/29/1969, San Salvador ,PYME
341,Luis García Mendoza,luis.garcia.mendoza5@mail.com,Female,25/09/1946,L. Libertad,Regular
342,Paula Martínez Hernández,paula.martinez.hernandez6@mail.com,Female,12/14/2012,SanMiguel,vip
343,José Martínez López,jose.martinez.lopez0@correo.com,femenino,5/31/1952, La Libertad ,Regular
344,María Vásquez Reyes,maria.vasquez.reyes1@seguro.sv,,5/28/1956,LaLibertad,Pyme
345,Carmen Hernández Pérez,carmen.hernandez.perez2@correo.com,M,16-06-2002,Sonsonate ,
346,Paula Gómez Torres,paula.gomez.torres3@gmail.com,F,25/01/1974,LaLibertad,vip
347,Andrés Chávez Martínez,andres.chavez.martinez4@example.com,F,9/6/1945, Sonsonate,PREMIUM
348,Marta Mendoza Mendoza,marta.mendoza.mendoza5@mail.com,,29/09/2001,L. Libertad,Pyme
349,Luis Ortiz Torres,luis.ortiz.torres6@correo.com,Hombre,23-11-1944,la libertad,vip
350,Ricardo Reyes Cruz,ricardo.reyes.cruz0@mail.com,Hombre,7/9/1969,Sonsonate ,Pyme
351,Diego García Chávez,diego.garcia.chavez1@seguro.sv,M,7/11/1979,L. Libertad,vip
352,Ricardo López Hernández,ricardo.lopez.hernandez2@gmail.com,Hombre,3/11/1976, San Salvador ,
353,Carlos Mendoza Ortiz,carlos.mendoza.ortiz3@seguro.sv,femenino,7/23/1958,San salvador,PYME
354,Marta Ortiz Torres,marta.ortiz.torres4@example.com,,10/28/1993,San salvador,VIP
355,Marta Vásquez Castillo,marta.vasquez.castillo5@mail.com,F,18/02/1989,la libertad,Pyme
356,José Flores Torres,jose.flores.torres6@seguro.sv,Masculino,29-07-1957,Sta. Ana,vip
357,Andrés Martínez Santos,andres.martinez.santos0@seguro.sv,,1/20/1951,sonsonate,PYME
358,Ana Mendoza Martínez,ana.mendoza.martinez1@gmail.com,,8/19/1989, Santa Ana ,Premium
359,Luis Hernández Morales,luis.hernandez.morales2@example.com,Hombre,27-12-1998, La Libertad ,PREMIUM
360,Valeria Morales Reyes,valeria.morales.reyes3@correo.com,Fem,23-05-1966, Sonsonate,Regular
361,Fernanda Reyes Ortiz,fernanda.reyes.ortiz4@correo.com,Mujer,10/1/1996,san miguel,Premium
362,Daniela Ortiz Reyes,daniela.ortiz.reyes5@example.com,Hombre,23-09-2003, Sonsonate,Pyme
363,Fernanda Castillo Rojas,fernanda.castillo.rojas6@mail.com,F,7/7/2012,Santa Ana,VIP
364,Sofía Flores Gómez,sofia.flores.gomez0@correo.com,F,9/17/1965, Santa Ana ,VIP
365,Pedro Chávez Hernández,pedro.chavez.hernandez1@gmail.com,Masculino,4/10/1995,la libertad,
366,Carlos Martínez Morales,carlos.martinez.morales2@example.com,Hombre,10/8/1974,SS,PREMIUM
367,Karla Chávez Cruz,karla.chavez.cruz3@example.com,Mujer,11/9/1996,sonsonate,PREMIUM
368,Carlos Chávez Gómez,carlos.chavez.gomez4@correo.com,Hombre,3/30/2001,La Libertad,Pyme
369,Valeria Ortiz Flores,valeria.ortiz.flores5@example.com,F,9/2/1951,la libertad,VIP
370,Luis Reyes Torres,luis.reyes.torres6@gmail.com,m,7/24/1944, La Libertad ,
371,Pedro García Reyes,pedro.garcia.reyes0@correo.com,Hombre,2/19/1987,sonsonate,Pyme
372,Fernanda Ortiz Morales,fernanda.ortiz.morales1@correo.com,m,3/31/1948,S. Miguel,Regular
373,Sofía Torres Mendoza,sofia.torres.mendoza2@mail.com,M,8/8/1982,la libertad,
374,Karla Cruz Martínez,karla.cruz.martinez3@seguro.sv,M,26-03-2001, San Miguel ,Regular
375,Ana Mendoza Vásquez,ana.mendoza.vasquez4@seguro.sv,,2/20/1986,san miguel,REGULAR
376,Daniela García Hernández,daniela.garcia.hernandez5@gmail.com,Hombre,1/7/1955,San salvador,PREMIUM
377,Andrés Hernández Ramírez,andres.hernandez.ramirez6@seguro.sv,m,3/30/1988,Santa Ana,PYME
378,Marta Martínez García,marta.martinez.garcia0@example.com,Hombre,7/28/1946,sonsonate,Regular
379,Andrés Morales Chávez,andres.morales.chavez1@example.com,F,15-07-1996, San Salvador ,VIP
380,Karla García Santos,karla.garcia.santos2@mail.com,femenino,1/31/1944,SS,Regular
381,Karla García Castillo,karla.garcia.castillo3@seguro.sv,,8/27/2008,la libertad,
382,Diego Pérez Morales,diego.perez.morales4@gmail.com,Female,25/06/2011,S. Miguel,VIP
383,Fernanda Ortiz Pérez,fernanda.ortiz.perez5@gmail.com,Mujer,21-01-1951, Sonsonate,vip
384,Carlos Ramírez Vásquez,carlos.ramirez.vasquez6@gmail.com,Fem,30/12/1958,santa ana,
385,Valeria Ramírez Hernández,valeria.ramirez.hernandez0@gmail.com,F,4/8/1956, La Libertad ,vip
386,Carlos García Flores,carlos.garcia.flores1@gmail.com,,10/22/1948,san miguel,PREMIUM
387,José Castillo Torres,jose.castillo.torres2@example.com,,6/4/1946, San Miguel ,Regular
388,Jorge Pérez Santos,jorge.perez.santos3@example.com,,8/11/1990,SS,PREMIUM
389,Diego Rojas Flores,diego.rojas.flores4@example.com,,1/4/1972,L. Libertad,Regular
390,Ricardo Ortiz Hernández,ricardo.ortiz.hernandez5@mail.com,Female,8/10/1955,sonsonate,Regular
391,María García López,maria.garcia.lopez6@gmail.com,Mujer,2/7/1985,sonsonate,VIP
392,Fernanda Flores Ortiz,fernanda.flores.ortiz0@correo.com,femenino,1/6/1988, Santa Ana ,Regular
393,Luis Chávez Mendoza,luis.chavez.mendoza1@example.com,Hombre,10/16/1985, Santa Ana ,Premium
394,Daniela Pérez Chávez,daniela.perez.chavez2@gmail.com,m,14/04/1954,L. Libertad,VIP
395,Diego Aguilar Cruz,diego.aguilar.cruz3@correo.com,F,21/08/1945,Sonso,Pyme
396,Ricardo Chávez Martínez,ricardo.chavez.martinez4@example.com,M,7/31/1943,S. Miguel,
397,Fernanda Santos Gómez,fernanda.santos.gomez5@example.com,Mujer,10/16/1973,Sonso,Pyme
398,Diego Mendoza Morales,diego.mendoza.morales6@example.com,,29-08-1971,Sonsonate,
399,Luis Chávez Gómez,luis.chavez.gomez0@example.com,Masculino,19/08/1960,santa ana,REGULAR
400,Karla Hernández Cruz,karla.hernandez.cruz1@mail.com,,13-03-1977,la libertad,
401,Carmen Rojas López,carmen.rojas.lopez2@gmail.com,Mujer,10/11/1961, Santa Ana ,VIP
402,Jorge Pérez Martínez,jorge.perez.martinez3@correo.com,Hombre,3/12/1954, Sonsonate,VIP
403,Carlos García Ramírez,carlos.garcia.ramirez4@seguro.sv,,19/04/1980,SantaAna,
404,Luis Santos Gómez,luis.santos.gomez5@example.com,Fem,11/29/1995, La Libertad ,
405,María Cruz Morales,maria.cruz.morales6@mail.com,Masculino,7/31/1974,Sonsonate ,Premium
406,Karla Hernández Gómez,karla.hernandez.gomez0@gmail.com,F,9/10/1982,Sonsonate,vip
407,Ricardo Pérez Torres,ricardo.perez.torres1@seguro.sv,Hombre,19-05-1988,San Miguel,
408,Andrés Cruz Aguilar,andres.cruz.aguilar2@example.com,Mujer,11/1/2010,SanSalvador,Premium
409,Valeria Aguilar Cruz,valeria.aguilar.cruz3@gmail.com,,7/9/1947,Santa Ana,VIP
410,Jorge Mendoza Hernández,jorge.mendoza.hernandez4@example.com,,11/7/1930,San salvador,Pyme
411,Jorge Flores Flores,jorge.flores.flores5@example.com,Mujer,2/5/1988,la libertad,Pyme
412,Fernanda Ortiz Aguilar,fernanda.ortiz.aguilar6@gmail.com,,1/13/1956, San Miguel ,REGULAR
413,Lucía Pérez Hernández,lucia.perez.hernandez0@correo.com,M,2/2/2007,Sonsonate ,REGULAR
414,Fernanda Torres Martínez,fernanda.torres.martinez1@mail.com,M,3/6/1954, La Libertad ,Pyme
415,María García Flores,maria.garcia.flores2@gmail.com,F,23-11-1959, La Libertad ,
416,Carlos Torres Martínez,carlos.torres.martinez3@seguro.sv,,5/27/2009, Santa Ana ,Regular
417,Sofía Martínez Torres,sofia.martinez.torres4@correo.com,Mujer,20/10/1985,SS,PREMIUM
418,Ana Gómez García,ana.gomez.garcia5@example.com,m,2/10/1964, La Libertad ,PREMIUM
419,Daniela López García,daniela.lopez.garcia6@gmail.com,Mujer,2/2/1948,S. Miguel,PREMIUM
420,Karla Ramírez Chávez,karla.ramirez.chavez0@example.com,Fem,28-03-1976,Sonsonate,
421,María Mendoza Castillo,maria.mendoza.castillo1@gmail.com,Female,7/2/1970,Sonso,PYME
422,Lucía Santos Aguilar,lucia.santos.aguilar2@example.com,,28-01-2009,Sonsonate,PYME
423,José Flores García,jose.flores.garcia3@correo.com,m,1/5/1974,SanMiguel,REGULAR
424,Daniela Ortiz López,daniela.ortiz.lopez4@correo.com,Female,11/15/2002,L. Libertad,vip
425,Fernanda Gómez Aguilar,fernanda.gomez.aguilar5@gmail.com,Female,27/02/1968,SantaAna,PREMIUM
426,Diego Cruz Flores,diego.cruz.flores6@correo.com,Mujer,7/20/1958,Santa Ana,vip
427,María Aguilar Torres,maria.aguilar.torres0@gmail.com,F,5/8/1940, San Miguel ,REGULAR
428,Ricardo Santos Flores,ricardo.santos.flores1@gmail.com,Female,12/1/1984, Santa Ana ,Premium
429,Juan Mendoza Rojas,juan.mendoza.rojas2@mail.com,Hombre,11/29/1982,la libertad,PYME
430,José Mendoza Chávez,jose.mendoza.chavez3@mail.com,m,26/04/1968, La Libertad ,vip
431,Marta Vásquez Torres,marta.vasquez.torres4@example.com,Masculino,4/19/1963, La Libertad ,REGULAR
432,Pedro Gómez Aguilar,pedro.gomez.aguilar5@example.com,femenino,12/1/1978,SanMiguel,Premium
433,Jorge Pérez Santos,jorge.perez.santos6@mail.com,Female,18/07/2001,Sonsonate ,Pyme
434,Sofía Pérez Pérez,sofia.perez.perez0@correo.com,,7/6/1982, Santa Ana ,
435,Marta Aguilar Castillo,marta.aguilar.castillo1@gmail.com,F,7/7/1962,San salvador,VIP
436,Sofía Flores Aguilar,sofia.flores.aguilar2@example.com,Female,7/4/1996, San Miguel ,
437,Valeria Vásquez López,valeria.vasquez.lopez3@gmail.com,Masculino,12/9/1976, Sonsonate,Premium
438,Carlos Vásquez Reyes,carlos.vasquez.reyes4@seguro.sv,M,24-05-2000,Sonso,PYME
439,Luis Gómez Reyes,luis.gomez.reyes5@gmail.com,,11/4/1977,San salvador,REGULAR
440,Diego Reyes Reyes,diego.reyes.reyes6@example.com,Mujer,1/8/1998,SanMiguel,REGULAR
441,Jorge Mendoza Chávez,jorge.mendoza.chavez0@mail.com,Fem,20/02/1977,San Miguel,PREMIUM
442,Carmen Morales Hernández,carmen.morales.hernandez1@seguro.sv,Hombre,7/28/1948,SanSalvador,
443,María Hernández Flores,maria.hernandez.flores2@seguro.sv,Female,14/06/1995,Sta. Ana,PYME
444,Luis Pérez Mendoza,luis.perez.mendoza3@example.com,femenino,22-04-1955, La Libertad ,Regular
445,Fernanda Chávez Pérez,fernanda.chavez.perez4@gmail.com,Mujer,2/8/2002,Sonsonate ,
446,Fernanda Castillo Vásquez,fernanda.castillo.vasquez5@mail.com,,3/18/1983,SanMiguel,Regular
447,Luis Castillo López,luis.castillo.lopez6@correo.com,femenino,1/4/1940, La Libertad ,VIP
448,Ricardo Aguilar Castillo,ricardo.aguilar.castillo0@example.com,Mujer,26/10/1940, San Salvador ,REGULAR
449,Sofía Rojas Ortiz,sofia.rojas.ortiz1@correo.com,m,20-03-1979,la libertad,Regular
450,María Rojas Cruz,maria.rojas.cruz2@gmail.com,m,5/7/1986, San Miguel ,Regular
451,Andrés Ramírez García,andres.ramirez.garcia3@mail.com,m,13-05-1956,Sonsonate ,Regular
452,Karla Aguilar Ramírez,karla.aguilar.ramirez4@mail.com,Hombre,10/6/1968,Santa Ana,Regular
453,Valeria Pérez Chávez,valeria.perez.chavez5@mail.com,,5/2/2030,SanMiguel,Regular
454,Ricardo Vásquez Chávez,ricardo.vasquez.chavez6@example.com,M,11/7/2002,SS,Pyme
455,María Ortiz Aguilar,maria.ortiz.aguilar0@example.com,,4/16/1956,San salvador,Pyme
456,Paula Cruz Martínez,paula.cruz.martinez1@mail.com,Hombre,13/11/1957,LaLibertad,Regular
457,Marta Gómez Martínez,marta.gomez.martinez2@gmail.com,M,10/24/2006,L. Libertad,PREMIUM
458,Pedro Martínez Ramírez,pedro.martinez.ramirez3@seguro.sv,femenino,2/17/1950,Sta. Ana,
459,José Morales Cruz,jose.morales.cruz4@gmail.com,,10/19/1940,Sta. Ana,vip
460,Diego Gómez Aguilar,diego.gomez.aguilar5@example.com,m,3/14/1948,SS,Premium
461,Fernanda Hernández Pérez,fernanda.hernandez.perez6@gmail.com,m,10/7/1983,la libertad,VIP
462,Lucía Vásquez Pérez,lucia.vasquez.perez0@seguro.sv,,6/28/1962, San Miguel ,PYME
463,Sofía Santos Gómez,sofia.santos.gomez1@seguro.sv,Female,10/8/1988,sonsonate,vip
464,Daniela Pérez Chávez,daniela.perez.chavez2@gmail.com,femenino,11/7/1966, San Salvador ,Pyme
465,Carmen López Torres,carmen.lopez.torres3@correo.com,femenino,8/30/1972,Sonsonate ,PREMIUM
466,Daniela Aguilar Ortiz,daniela.aguilar.ortiz4@example.com,,10/29/1953,San Salvador,
467,María Martínez Pérez,maria.martinez.perez5@correo.com,M,10/1/1956,Santa Ana,VIP
468,Jorge Morales Aguilar,jorge.morales.aguilar6@gmail.com,Female,3/5/1987,san miguel,
469,María López Ramírez,maria.lopez.ramirez0@mail.com,,10/30/1998, San Miguel ,Pyme
470,Pedro Martínez Torres,pedro.martinez.torres1@mail.com,Female,11/6/1963, Santa Ana ,vip
471,José Cruz Ortiz,jose.cruz.ortiz2@gmail.com,m,27/07/1974,sonsonate,
472,Fernanda Rojas Hernández,fernanda.rojas.hernandez3@example.com,m,29-09-2008,La Libertad,Premium
473,Carmen Ortiz Morales,carmen.ortiz.morales4@correo.com,Hombre,4/11/1985,L. Libertad,REGULAR
474,Fernanda Reyes Vásquez,fernanda.reyes.vasquez5@seguro.sv,femenino,12/28/1976, Santa Ana ,
475,Sofía Morales Ortiz,sofia.morales.ortiz6@seguro.sv,,19-10-2006,San Salvador,Regular
476,Karla López Mendoza,karla.lopez.mendoza0@example.com,F,2/13/1952,santa ana,REGULAR
477,Ana Flores Ortiz,ana.flores.ortiz1@gmail.com,Fem,11/13/1985,SanSalvador,REGULAR
478,Luis Pérez Flores,luis.perez.flores2@correo.com,Masculino,12/6/1972,San Miguel,
479,Lucía Santos Ramírez,lucia.santos.ramirez3@example.com,,15/11/2005, La Libertad ,vip
480,Karla Castillo Martínez,karla.castillo.martinez4@seguro.sv,M,7/24/2005,S. Miguel,Pyme
481,Andrés Hernández Cruz,andres.hernandez.cruz5@gmail.com,F,28-01-2007,SS,
482,Juan Reyes Ortiz,juan.reyes.ortiz6@gmail.com,Masculino,6/9/1990,SanSalvador,PYME
483,Karla Santos Mendoza,karla.santos.mendoza0@example.com,,30/01/1948,Sta. Ana,vip
484,Ricardo Santos Martínez,ricardo.santos.martinez1@mail.com,,3/5/1989,la libertad,Premium
485,Ricardo Ortiz Ramírez,ricardo.ortiz.ramirez2@gmail.com,Masculino,10/8/1983, Sonsonate,PREMIUM
486,Diego García Flores,diego.garcia.flores3@gmail.com,M,9/8/2009,LaLibertad,REGULAR
487,Pedro Ramírez Reyes,pedro.ramirez.reyes4@mail.com,Female,28/11/1970, San Miguel ,PYME
488,Karla Pérez Chávez,karla.perez.chavez5@correo.com,Masculino,1/10/1944,Santa Ana,vip
489,Juan Cruz Torres,juan.cruz.torres6@example.com,F,4/1/1953,SS,PYME
490,Ricardo López Reyes,ricardo.lopez.reyes0@correo.com,Masculino,10/1/1958,Sonso,
491,Ricardo Torres Pérez,ricardo.torres.perez1@mail.com,,5/11/2002,Sonsonate,Regular
492,Carmen Martínez Castillo,carmen.martinez.castillo2@gmail.com,Female,1/2/1958,La Libertad,vip
493,Lucía Flores Vásquez,lucia.flores.vasquez3@seguro.sv,Masculino,5/9/1949,Sonsonate,REGULAR
494,Ricardo Torres Ortiz,ricardo.torres.ortiz4@gmail.com,,11/24/1947,San Salvador,PREMIUM
495,Daniela Castillo Reyes,daniela.castillo.reyes5@correo.com,F,12/15/1983,S. Miguel,Regular
496,Diego Mendoza Flores,diego.mendoza.flores6@example.com,,11/2/2012,Sonso,PREMIUM
497,Luis Reyes Morales,luis.reyes.morales0@seguro.sv,Hombre,12/8/1998,SantaAna,PREMIUM
498,Jorge Pérez Rojas,jorge.perez.rojas1@example.com,,1/10/1968,santa ana,Premium
499,Jorge Ortiz Ramírez,jorge.ortiz.ramirez2@gmail.com,Fem,22-05-1952, Santa Ana ,Premium
500,Marta García Ortiz,marta.garcia.ortiz3@mail.com,Fem,10/25/1987,Santa Ana,REGULAR
501,Andrés Rojas Castillo,andres.rojas.castillo4@example.com,Fem,29/09/1979,San salvador,Premium
502,Ana Torres Torres,ana.torres.torres5@gmail.com,Masculino,12/10/1963,santa ana,VIP
503,Pedro García Aguilar,pedro.garcia.aguilar6@gmail.com,,1/11/1952,SantaAna,PYME
504,Ricardo Pérez Gómez,ricardo.perez.gomez0@seguro.sv,F,5/3/1957,la libertad,PREMIUM
505,Sofía García Gómez,sofia.garcia.gomez1@seguro.sv,femenino,30-05-1979,SantaAna,Pyme
